yaw,pitch,face,class
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
27.0,61.0,1.0,3.0
16.0,24.0,1.0,1.0
16.0,24.0,1.0,1.0
31.0,60.0,1.0,0.0
16.0,24.0,1.0,1.0
17.0,22.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,21.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,21.0,1.0,1.0
16.0,21.0,1.0,1.0
16.0,24.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,21.0,1.0,1.0
16.0,21.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
14.0,21.0,1.0,1.0
16.0,21.0,1.0,1.0
15.0,21.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
16.0,22.0,1.0,1.0
